,population
17294,8126
17295,7125
17296,60984
17297,11383
17298,7526
17299,6240
17300,4500
17301,13468
17302,4000
17303,5750
17304,8164
17305,5000
17306,5500
17307,5100
17308,10244
17309,6552
17310,8125
17311,934
17312,32093
17313,3840
17314,6046
17315,8960
17316,6602
17317,3315
17318,4220
17319,1164794
17320,18900
17321,4080
17322,45738
17323,10155
17324,16583
17325,5160
17326,6460
17327,4468
17328,16740
17329,8800
17330,7000
17331,5835
17332,5773
17333,1703
17334,39049
17335,2400
17336,16846
17337,43700
17338,3570
17339,8252
17340,9514
17341,2800
17342,3600
17343,9645
17344,30500
17345,3938
17346,5511
17347,7200
17348,13100
17349,501376
17350,5085
17351,4000
17352,6500
17353,17133
17354,13929
17355,14395
17356,47959
17357,7200
17358,3031
17359,7505
17360,4000
17361,2752
17362,14890
17363,10945
17364,4399
17365,5000
17366,10986
17367,18581
17368,8400
17369,3060
17370,14141
17371,6737
17372,12196
17373,13805
17374,3996
17375,80400
17376,7200
17377,1818
17378,9920
17379,5289
17380,6300
17381,8817
17382,8817
17383,5101
17384,1650
17385,4080
17386,82031
17387,6127
17388,1155
17389,9610
17390,7500
17391,9104
17392,4875
17393,32379
17394,9750
17395,5701
17396,3000
17397,4000
17398,7739
17399,9100
17400,35200
17401,6000
17402,4500
17403,29308
17404,9198
17405,10240
17406,3899
17407,20005
17408,1587
17409,9600
17410,14036
17411,9953
17412,20001
17413,11356
17414,246114
17415,2625
17416,5038
17417,5298
17418,5700
17419,10639
17420,6650
17421,8914
17422,9120
17423,8281
17424,8316
17425,3420
17426,15358
17427,11224
17428,13860
17429,9375
17430,2992
17431,7819
17432,8817
17433,8702
17434,779
17435,972
17436,11130
17437,7200
17438,4239
17439,9516
17440,5970
17441,4038
17442,10879
17443,5128
17444,5500
17445,8560
17446,2971
17447,5000
17448,9350
17449,3840
17450,10000
17451,9653
17452,8251
17453,9328
17454,6449
17455,16200
17456,5000
17457,1844
17458,6000
17459,15175
17460,6710
17461,7200
17462,1243
17463,9702
17464,9049
17465,19864
17466,2506
17467,5202
17468,8484
17469,7120
17470,16200
17471,11412
17472,10105
17473,9160
17474,23361
17475,4200
17476,13702
17477,8308
17478,4800
17479,45302
17480,23103
17481,10200
17482,8136
17483,8136
17484,3600
17485,6820
17486,2550
17487,57499
17488,10200
17489,9748
17490,11250
17491,6380
17492,13950
17493,4077
17494,50002
17495,7962
17496,7879
17497,9848
17498,2910
17499,6000
17500,7252
17501,4307
17502,71002
17503,7349
17504,12000
17505,10289
17506,7293
17507,5936
17508,16339
17509,3910
17510,7998
17511,5650
17512,6760
17513,4606
17514,4000
17515,53578
17516,12001
17517,8611
17518,8423
17519,5202
17520,3090
17521,11688
17522,3200
17523,9812
17524,4800
17525,3570
17526,5200
17527,5280
17528,13647
17529,6099
17530,41147
17531,5150
17532,7201
17533,15600
17534,9360
17535,14600
17536,12000
17537,4367
17538,11890
17539,21806
17540,3332
17541,13640
17542,6000
17543,120661
17544,7886
17545,4379
17546,5772
17547,6800
17548,8162
17549,4176
17550,4950
17551,34560
17552,7851
17553,17388
17554,5999
17555,19200
17556,5606
17557,1296
17558,57990
17559,8091
17560,5156
17561,7178
17562,6407
17563,2400
17564,3200
17565,6664
17566,15185
17567,7479
17568,9952
17569,5500
17570,9847
17571,81021
17572,4473
17573,6908
17574,3584
17575,7873
17576,533610
17577,3300
17578,940
17579,9694
17580,7500
17581,7500
17582,5650
17583,74052
17584,5754
17585,7200
17586,43216
17587,4441
17588,6766
17589,5753
17590,7334
17591,8968
17592,5040
17593,9323
17594,5500
17595,8621
17596,210394
17597,3000
17598,4500
17599,6320
17600,9466
17601,5040
17602,6250
17603,6250
17604,6250
17605,5200
17606,6163
17607,14653
17608,5040
17609,5600
17610,13125
17611,12750
17612,6000
17613,9900
17614,7486
17615,7577
17616,7000
17617,10762
17618,8000
17619,4876
17620,62290
17621,7250
17622,5300
17623,17743
17624,4905
17625,6660
17626,13300
17627,7410
17628,10022
17629,9143
17630,4000
17631,6000
17632,4979
17633,6180
17634,6095
17635,14703
17636,12075
17637,28254
17638,7977
17639,12443
17640,3836
17641,6000
17642,4750
17643,4000
17644,1452
17645,8240
17646,3417
17647,4600
17648,38615
17649,4000
17650,5562
17651,10500
17652,8400
17653,4572
17654,11700
17655,8950
17656,7880
17657,10711
17658,5460
17659,105850
17660,3600
17661,6200
17662,5829
17663,9519
17664,15114
17665,223463
17666,3200
17667,5111
17668,14250
17669,5752
17670,8068
17671,11012
17672,16300
17673,8400
17674,3750
17675,5796
17676,12436
17677,234788
17678,5000
17679,28176
17680,1034
17681,11086
17682,95396
17683,14680
17684,7620
17685,21190
17686,8520
17687,3322
17688,10623
17689,34510
17690,8960
17691,59241
17692,5000
17693,8564
17694,7199
17695,5770
17696,18000
17697,4840
17698,9202
17699,4648
17700,8304
17701,7500
17702,47743
17703,6600
17704,8183
17705,10139
17706,5200
17707,30570
17708,15600
17709,5800
17710,12247
17711,6350
17712,19000
17713,8800
17714,7560
17715,13747
17716,6200
17717,4200
17718,3953
17719,9791
17720,6380
17721,4750
17722,7131
17723,5504
17724,2805
17725,5810
17726,117378
17727,203425
17728,10260
17729,6897
17730,5200
17731,8400
17732,3875
17733,8282
17734,3800
17735,4000
17736,7485
17737,6834
17738,12231
17739,5100
17740,4800
17741,6181
17742,3025
17743,43091
17744,13232
17745,7332
17746,9750
17747,8174
17748,9665
17749,5200
17750,10297
17751,5200
17752,94855
17753,7350
17754,8800
17755,6450
17756,36200
17757,8111
17758,6000
17759,7191
17760,6975
17761,7412
17762,4760
17763,48351
17764,48351
17765,10125
17766,5700
17767,19989
17768,5523
17769,11727
17770,12500
17771,2926
17772,9583
17773,6180
17774,1036
17775,6000
17776,6000
17777,10492
17778,13600
17779,5000
17780,5350
17781,3300
17782,5375
17783,7191
17784,12040
17785,12632
17786,5000
17787,4442
17788,3864
17789,11245
17790,6033
17791,4178
17792,11897
17793,13912
17794,5000
17795,8681
17796,9147
17797,15000
17798,27215
17799,6944
17800,216344
17801,3780
17802,9600
17803,6250
17804,40600
17805,11173
17806,4203
17807,7250
17808,5720
17809,10935
17810,14645
17811,7000
17812,8240
17813,7512
17814,3694
17815,3900
17816,13500
17817,101930
17818,5850
17819,5000
17820,7964
17821,4172
17822,9700
17823,4429
17824,7260
17825,542322
17826,10780
17827,7644
17828,9235
17829,2053
17830,9600
17831,5400
17832,2808
17833,7178
17834,9889
17835,24074
17836,9598
17837,7275
17838,16065
17839,13500
17840,5525
17841,7095
17842,6120
17843,4600
17844,4500
17845,4500
17846,5450
17847,26114
17848,8378
17849,11017
17850,6000
17851,13362
17852,13362
17853,24123
17854,23400
17855,8040
17856,3446
17857,8000
17858,6150
17859,7140
17860,10880
17861,6490
17862,11620
17863,5249
17864,4945
17865,8586
17866,9000
17867,8863
17868,10900
17869,6000
17870,18296
17871,7738
17872,8960
17873,15890
17874,45302
17875,4305
17876,4240
17877,79993
17878,4375
17879,3750
17880,5650
17881,7820
17882,8250
17883,6380
17884,6098
17885,4000
17886,4760
17887,4760
17888,12164
17889,8400
17890,29735
17891,12070
17892,6860
17893,108900
17894,3610
17895,54160
17896,4000
17897,36762
17898,7114
17899,14986
17900,6000
17901,7350
17902,13341
17903,8272
17904,15653
17905,5026
17906,15022
17907,8282
17908,8120
17909,44550
17910,4300
17911,8250
17912,8220
17913,7156
17914,12825
17915,7455
17916,13209
17917,980
17918,8867
17919,3333
17920,49658
17921,3249
17922,6000
17923,5386
17924,1501
17925,39460
17926,5940
17927,3090
17928,3466
17929,1245
17930,9600
17931,5000
17932,2867
17933,9000
17934,7200
17935,6120
17936,43560
17937,11997
17938,9600
17939,5632
17940,6360
17941,11843
17942,3350
17943,81893
17944,1800
17945,11233
17946,7688
17947,8200
17948,3775
17949,35169
17950,3449
17951,9915
17952,4000
17953,13680
17954,2226
17955,3420
17956,5500
17957,9238
17958,4000
17959,6400
17960,20590
17961,18730
17962,14275
17963,17568
17964,10350
17965,7808
17966,7492
17967,7350
17968,8993
17969,39324
17970,7989
17971,5001
17972,6302
17973,9715
17974,10703
17975,6527
17976,10500
17977,11645
17978,1152
17979,10136
17980,22798
17981,4025
17982,4800
17983,10710
17984,6600
17985,8038
17986,11798
17987,9205
17988,3056
17989,9354
17990,1664
17991,2509
17992,2191
17993,15457
17994,11225
17995,5000
17996,7128
17997,32772
17998,12500
17999,11100
18000,12233
18001,12282
18002,3750
18003,7680
18004,19447
18005,9547
18006,5350
18007,1569
18008,8775
18009,4780
18010,704
18011,4000
18012,5763
18013,7200
18014,7419
18015,9880
18016,6255
18017,9364
18018,7460
18019,16117
18020,7982
18021,9000
18022,1558
18023,4590
18024,8529
18025,9140
18026,5000
18027,4000
18028,7950
18029,7375
18030,6282
18031,8220
18032,8512
18033,18306
18034,11044
18035,5321
18036,9660
18037,40642
18038,32109
18039,8501
18040,7163
18041,4000
18042,9000
18043,35183
18044,13399
18045,12870
18046,20000
18047,20063
18048,5479
18049,4920
18050,16809
18051,6720
18052,4120
18053,4120
18054,15123
18055,9146
18056,5737
18057,15375
18058,10200
18059,4800
18060,23160
18061,7945
18062,5694
18063,137214
18064,9484
18065,9100
18066,8800
18067,3840
18068,10798
18069,9654
18070,5581
18071,10000
18072,6755
18073,11536
18074,9000
18075,3000
18076,8610
18077,3100
18078,8000
18079,3626
18080,10186
18081,6003
18082,2600
18083,3200
18084,8400
18085,11430
18086,7419
18087,4000
18088,2992
18089,5194
18090,8450
18091,11730
18092,5000
18093,6576
18094,3969
18095,4958
18096,7267
18097,9612
18098,9901
18099,8100
18100,3400
18101,23723
18102,5000
18103,4174
18104,48787
18105,7237
18106,5449
18107,7218
18108,8175
18109,9532
18110,8100
18111,12110
18112,7078
18113,16320
18114,8955
18115,2400
18116,9526
18117,1658
18118,5280
18119,12385
18120,219106
18121,7700
18122,6100
18123,10416
18124,8640
18125,3580
18126,8005
18127,6750
18128,1730
18129,9566
18130,10100
18131,8738
18132,2580
18133,14607
18134,7540
18135,12236
18136,7200
18137,7280
18138,13059
18139,4700
18140,12220
18141,4500
18142,39768
18143,11360
18144,4060
18145,8659
18146,23716
18147,6197
18148,3690
18149,3800
18150,5100
18151,8000
18152,40471
18153,9655
18154,8882
18155,11662
18156,4120
18157,19000
18158,46173
18159,9736
18160,5110
18161,6150
18162,6941
18163,5500
18164,1950
18165,2480
18166,25661
18167,11403
18168,9730
18169,4800
18170,3774
18171,13278
18172,10477
18173,5100
18174,4120
18175,4000
18176,8717
18177,1230
18178,21320
18179,118666
18180,10086
18181,7854
18182,4350
18183,41636
18184,14400
18185,6499
18186,7509
18187,6000
18188,5610
18189,6000
18190,3868
18191,7210
18192,18150
18193,8116
18194,5635
18195,9600
18196,14000
18197,12960
18198,5660
18199,41300
18200,13165
18201,217800
18202,6000
18203,3000
18204,4800
18205,9701
18206,9600
18207,2850
18208,17450
18209,35120
18210,3676
18211,11092
18212,159865
18213,9012
18214,8200
18215,2844
18216,49222
18217,9464
18218,1174
18219,8362
18220,6600
18221,7336
18222,1664
18223,6967
18224,16061
18225,7800
18226,4947
18227,435600
18228,26051
18229,6180
18230,11595
18231,9548
18232,2566
18233,9030
18234,9030
18235,7725
18236,8289
18237,3600
18238,12150
18239,4333
18240,32336
18241,53578
18242,4800
18243,7200
18244,5000
18245,3840
18246,16875
18247,8262
18248,18480
18249,8336
18250,4088
18251,4675
18252,9972
18253,9704
18254,11745
18255,4080
18256,5500
18257,31200
18258,7200
18259,8913
18260,3801
18261,46355
18262,6000
18263,14467
18264,4000
18265,6000
18266,13990
18267,11375
18268,11331
18269,2700
18270,4179
18271,6480
18272,16200
18273,9496
18274,6000
18275,54846
18276,5400
18277,5500
18278,9000
18279,1266
18280,8549
18281,11875
18282,9102
18283,1241
18284,7913
18285,50155
18286,3600
18287,320917
18288,68377
18289,6081
18290,6757
18291,6565
18292,14046
18293,112384
18294,2096
18295,8182
18296,13920
18297,3031
18298,16863
18299,5400
18300,6500
18301,5200
18302,21738
18303,7350
18304,6656
18305,128937
18306,7386
18307,15600
18308,4000
18309,9000
18310,3399
18311,936
18312,6534
18313,6856
18314,13000
18315,6765
18316,4000
18317,3200
18318,213444
18319,4125
18320,5424
18321,35500
18322,6166
18323,9774
18324,12394
18325,7599
18326,7175
18327,5657
18328,24085
18329,5960
18330,4300
18331,3713
18332,7000
18333,176418
18334,15435
18335,4054
18336,8151
18337,5700
18338,5750
18339,5000
18340,5512
18341,8925
18342,8132
18343,8580
18344,5120
18345,13249
18346,6050
18347,3584
18348,11050
18349,6000
18350,8558
18351,7210
18352,7686
18353,7176
18354,2350
18355,1400
18356,4054
18357,12840
18358,10205
18359,8102
18360,43560
18361,7386
18362,2819
18363,8107
18364,8511
18365,38350
18366,35071
18367,6500
18368,10360
18369,11411
18370,4500
18371,15219
18372,6272
18373,8022
18374,6848
18375,5055
18376,7500
18377,7110
18378,1970
18379,213444
18380,9600
18381,7500
18382,9015
18383,7829
18384,37982
18385,12823
18386,250905
18387,6240
18388,3160
18389,6360
18390,17362
18391,7210
18392,9198
18393,1967
18394,6443
18395,6207
18396,8856
18397,8700
18398,6828
18399,7650
18400,12930
18401,1445
18402,9792
18403,6360
18404,257875
18405,3340
18406,8505
18407,7098
18408,4000
18409,7200
18410,1676
18411,5000
18412,24166
18413,11325
18414,13906
18415,8800
18416,6054
18417,8250
18418,18295
18419,4800
18420,8509
18421,6552
18422,12000
18423,4200
18424,7992
18425,6117
18426,6000
18427,43950
18428,5000
18429,10800
18430,12252
18431,6677
18432,20570
18433,7686
18434,4000
18435,5040
18436,9125
18437,2147
18438,15491
18439,987
18440,4080
18441,10697
18442,4750
18443,4480
18444,865
18445,6867
18446,7750
18447,6000
18448,17071
18449,7740
18450,9730
18451,42775
18452,6021
18453,7700
18454,49658
18455,7850
18456,9126
18457,1290
18458,3550
18459,5959
18460,37607
18461,10155
18462,7000
18463,8004
18464,8100
18465,4178
18466,8155
18467,15053
18468,8580
18469,4804
18470,2689
18471,10760
18472,11410
18473,7245
18474,2800
18475,6710
18476,6561
18477,11750
18478,1302
18479,53628
18480,7194
18481,49658
18482,8694
18483,8767
18484,10679
18485,3400
18486,2500
18487,8450
18488,1081
18489,8004
18490,8203
18491,4000
18492,5750
18493,3125
18494,4480
18495,8866
18496,9241
18497,9635
18498,8400
18499,6000
18500,4800
18501,7586
18502,7350
18503,7280
18504,4800
18505,7005
18506,11986
18507,8069
18508,7980
18509,12350
18510,1585
18511,14904
18512,4200
18513,7410
18514,7650
18515,4590
18516,4534
18517,7447
18518,8556
18519,15720
18520,21050
18521,5310
18522,12000
18523,1850
18524,14212
18525,37800
18526,6545
18527,8382
18528,6025
18529,5760
18530,3971
18531,12848
18532,8091
18533,8457
18534,5000
18535,2242
18536,4590
18537,26862
18538,7020
18539,5200
18540,54450
18541,2218
18542,10875
18543,6830
18544,18893
18545,5600
18546,8712
18547,4390
18548,5650
18549,8470
18550,12278
18551,1614
18552,5379
18553,21980
18554,4000
18555,11307
18556,25470
18557,50233
18558,10577
18559,2560
18560,1114
18561,4697
18562,9938
18563,12100
18564,7980
18565,7980
18566,6719
18567,12184
18568,7396
18569,7700
18570,1834
18571,6345
18572,6007
18573,10928
18574,5072
18575,6885
18576,5200
18577,7290
18578,4080
18579,8006
18580,5100
18581,16200
18582,10240
18583,4880
18584,3600
18585,1125
18586,7694
18587,7384
18588,8570
18589,10321
18590,8834
18591,8000
18592,9882
18593,6125
18594,217800
18595,7569
18596,8622
18597,7540
18598,9000
18599,5930
18600,10361
18601,9219
18602,6116
18603,5400
18604,4800
18605,7679
18606,10292
18607,12305
18608,4488
18609,5593
18610,5220
18611,12085
18612,5131
18613,5249
18614,1245
18615,3780
18616,11511
18617,17476
18618,4600
18619,3000
18620,5909
18621,8193
18622,8261
18623,5712
18624,9000
18625,7344
18626,8580
18627,7000
18628,3600
18629,4800
18630,6327
18631,4800
18632,3600
18633,77972
18634,5355
18635,7323
18636,10489
18637,9566
18638,3408
18639,5763
18640,2552
18641,10428
18642,7500
18643,8223
18644,5460
18645,8667
18646,11060
18647,37011
18648,6909
18649,5618
18650,4329
18651,45535
18652,4700
18653,10246
18654,2217
18655,6653
18656,9720
18657,7314
18658,10200
18659,4700
18660,4000
18661,4774
18662,22144
18663,10656
18664,7200
18665,37026
18666,6620
18667,7236
18668,7220
18669,4080
18670,8474
18671,14850
18672,11931
18673,87117
18674,6326
18675,9300
18676,11371
18677,7800
18678,4840
18679,10030
18680,5721
18681,8223
18682,7950
18683,7350
18684,8100
18685,44431
18686,4106
18687,109336
18688,6770
18689,2750
18690,9655
18691,9100
18692,7957
18693,32137
18694,48351
18695,3750
18696,4497
18697,30409
18698,29597
18699,8906
18700,8778
18701,7379
18702,7155
18703,10080
18704,10080
18705,6180
18706,6180
18707,8308
18708,54400
18709,11160
18710,7210
18711,2052
18712,11193
18713,8593
18714,8625
18715,5572
18716,5000
18717,6430
18718,9058
18719,7800
18720,5157
18721,212137
18722,49456
18723,7520
18724,3627
18725,5500
18726,21217
18727,3527
18728,9750
18729,3614
18730,5800
18731,14212
18732,10530
18733,22814
18734,1184
18735,10532
18736,1313
18737,5802
18738,5500
18739,8499
18740,10175
18741,4688
18742,6000
18743,11479
18744,6000
18745,10317
18746,13001
18747,10410
18748,6360
18749,8371
18750,9137
18751,3604
18752,4713
18753,7210
18754,2640
18755,3600
18756,19168
18757,4000
18758,6380
18759,5580
18760,214315
18761,10000
18762,3740
18763,3740
18764,4972
18765,4750
18766,7950
18767,4080
18768,5500
18769,15200
18770,10500
18771,7000
18772,5695
18773,14200
18774,7519
18775,6675
18776,13068
18777,4857
18778,5600
18779,4000
18780,3000
18781,14925
18782,35192
18783,2446
18784,4592
18785,37042
18786,15190
18787,4372
18788,7347
18789,58341
18790,6000
18791,18731
18792,8588
18793,20445
18794,52302
18795,14178
18796,5413
18797,19177
18798,2400
18799,7500
18800,13450
18801,6000
18802,235063
18803,24318
18804,6386
18805,10855
18806,40962
18807,76230
18808,7200
18809,6000
18810,7401
18811,8000
18812,8571
18813,6440
18814,4080
18815,5060
18816,7247
18817,16239
18818,12183
18819,8861
18820,2575
18821,16418
18822,1800
18823,6890
18824,21196
18825,5000
18826,147856
18827,55756
18828,8343
18829,7062
18830,7563
18831,21781
18832,54014
18833,6750
18834,9013
18835,7215
18836,7313
18837,8576
18838,5817
18839,4871
18840,6612
18841,4023
18842,435600
18843,3880
18844,12845
18845,9750
18846,16200
18847,5250
18848,17342
18849,8036
18850,6110
18851,9000
18852,5100
18853,35912
18854,10835
18855,6016
18856,4000
18857,5280
18858,22000
18859,10890
18860,50951
18861,3900
18862,9900
18863,9990
18864,5572
18865,13700
18866,10800
18867,5188
18868,14923
18869,43560
18870,17172
18871,22652
18872,8800
18873,6712
18874,7216
18875,6900
18876,21374
18877,11461
18878,10200
18879,7700
18880,5754
18881,9211
18882,11000
18883,8551
18884,97138
18885,8400
18886,7875
18887,5000
18888,941
18889,184140
18890,12590
18891,3900
18892,16684
18893,5750
18894,46173
18895,5156
18896,3600
18897,6000
18898,9161
18899,53941
18900,7508
18901,8110
18902,6360
18903,1800
18904,15520
18905,7800
18906,7350
18907,5368
18908,11055
18909,5280
18910,5000
18911,66211
18912,34412
18913,10125
18914,19530
18915,7155
18916,5000
18917,8009
18918,8715
18919,10039
18920,12446
18921,9720
18922,3520
18923,6000
18924,7279
18925,111949
18926,7274
18927,5650
18928,12161
18929,35150
18930,1761
18931,12753
18932,39413
18933,7560
18934,8076
18935,40813
18936,956
18937,9788
18938,1077
18939,2490
18940,7000
18941,11648
18942,5400
18943,5100
18944,5992
18945,7200
18946,3060
18947,7350
18948,7250
18949,5244
18950,6600
18951,8458
18952,8755
18953,4400
18954,8625
18955,5500
18956,7200
18957,30122
18958,10107
18959,3876
18960,12000
18961,35440
18962,5647
18963,5413
18964,5000
18965,8814
18966,27345
18967,7294
18968,26742
18969,6984
18970,5500
18971,3750
18972,6417
18973,7169
18974,9887
18975,13782
18976,18540
18977,7889
18978,7887
18979,9900
18980,15293
18981,7958
18982,9767
18983,8960
18984,5000
18985,5100
18986,6833
18987,6034
18988,2002
18989,10400
18990,4000
18991,9400
18992,9400
18993,8800
18994,10518
18995,10800
18996,36900
18997,7620
18998,14510
18999,100188
19000,12480
19001,3600
19002,26329
19003,7634
19004,8649
19005,1600
19006,6750
19007,234352
19008,7455
19009,3000
19010,9500
19011,11556
19012,4000
19013,17550
19014,9932
19015,11200
19016,4560
19017,35000
19018,5200
19019,6368
19020,1386
19021,11802
19022,26500
19023,10450
19024,8000
19025,3797
19026,5760
19027,16313
19028,5400
19029,7875
19030,1229
19031,11380
19032,22100
19033,8400
19034,5965
19035,4506
19036,1650
19037,9360
19038,6263
19039,9652
19040,6720
19041,17023
19042,6428
19043,40284
19044,12750
19045,16785
19046,10558
19047,12458
19048,6600
19049,8489
19050,7410
19051,9514
19052,9147
19053,13875
19054,3800
19055,16028
19056,6480
19057,6617
19058,5960
19059,17500
19060,9285
19061,4750
19062,7500
19063,6600
19064,192099
19065,8797
19066,10000
19067,4002
19068,4408
19069,9766
19070,7652
19071,9550
19072,144183
19073,3600
19074,3076
19075,8240
19076,8850
19077,7921
19078,7860
19079,10170
19080,7202
19081,4048
19082,5000
19083,6750
19084,24237
19085,9045
19086,3861
19087,8711
19088,23623
19089,11700
19090,5220
19091,493534
19092,10600
19093,27227
19094,13132
19095,5102
19096,3930
19097,11637
19098,4200
19099,4000
19100,4250
19101,115434
19102,35025
19103,14138
19104,28593
19105,7700
19106,14242
19107,8120
19108,11780
19109,4700
19110,7980
19111,6984
19112,9442
19113,167270
19114,5735
19115,5375
19116,4500
19117,12100
19118,8511
19119,11902
19120,4000
19121,18055
19122,2781
19123,13402
19124,8307
19125,9750
19126,8180
19127,5500
19128,7700
19129,7200
19130,10631
19131,7543
19132,9085
19133,3011
19134,8048
19135,4698
19136,8763
19137,7175
19138,2676
19139,19745
19140,12480
19141,4113
19142,8197
19143,3600
19144,9583
19145,11443
19146,8400
19147,7573
19148,19897
19149,15022
19150,1332
19151,13042
19152,6829
19153,11213
19154,12000
19155,10284
19156,422967
19157,4512
19158,6733
19159,7210
19160,6900
19161,7415
19162,2225
19163,3200
19164,15900
19165,8451
19166,29252
19167,16000
19168,11250
19169,5054
19170,3750
19171,12690
19172,50965
19173,11963
19174,3954
19175,6000
19176,2750
19177,3672
19178,54450
19179,7532
19180,10230
19181,216057
19182,8475
19183,5469
19184,13653
19185,14616
19186,7816
19187,7697
19188,5120
19189,7642
19190,5001
19191,15600
19192,45302
19193,9334
19194,3600
19195,4482
19196,40946
19197,7282
19198,4000
19199,47044
19200,19800
19201,18168
19202,4080
19203,5000
19204,9500
19205,12100
19206,6825
19207,9597
19208,7650
19209,6654
19210,6654
19211,9531
19212,46173
19213,5000
19214,8204
19215,10862
19216,4240
19217,33224
19218,5663
19219,2183
19220,21344
19221,7344
19222,3600
19223,9000
19224,7615
19225,7140
19226,16271
19227,7315
19228,7200
19229,2940
19230,8002
19231,37034
19232,10708
19233,8968
19234,213008
19235,7982
19236,18115
19237,2622
19238,5015
19239,9916
19240,19250
19241,6825
19242,4400
19243,4688
19244,11520
19245,13020
19246,7392
19247,8470
19248,8282
19249,9900
19250,15210
19251,7292
19252,26127
19253,103672
19254,3745
19255,11491
19256,9152
19257,12906
19258,9588
19259,8000
19260,18687
19261,9600
19262,17424
19263,7680
19264,9625
19265,4725
19266,5000
19267,1577
19268,1545
19269,4800
19270,5000
19271,5750
19272,8325
19273,5422
19274,90796
19275,8339
19276,5328
19277,219542
19278,8555
19279,12861
19280,3060
19281,6332
19282,7560
19283,2786
19284,7200
19285,4814
19286,11214
19287,3000
19288,6738
19289,4252
19290,4667
19291,3817
19292,1397
19293,1361
19294,5100
19295,8114
19296,2350
19297,7364
19298,12090
19299,6000
19300,1180
19301,9624
19302,15990
19303,5954
19304,7820
19305,14500
19306,3920
19307,7622
19308,3420
19309,13500
19310,9216
19311,7416
19312,3844
19313,7792
19314,98445
19315,37430
19316,6655
19317,4657
19318,13000
19319,3784
19320,12321
19321,1867
19322,4635
19323,6495
19324,38830
19325,22040
19326,20000
19327,4000
19328,5000
19329,11400
19330,8048
19331,30200
19332,6600
19333,12944
19334,26027
19335,4000
19336,4000
19337,4280
19338,32647
19339,5000
19340,9300
19341,8995
19342,4800
19343,11520
19344,5040
19345,9600
19346,6497
19347,5000
19348,9010
19349,5600
19350,7280
19351,18713
19352,22215
19353,5401
19354,13430
19355,5706
19356,12522
19357,32700
19358,10854
19359,10350
19360,9714
19361,7200
19362,14421
19363,52272
19364,14182
19365,38032
19366,15669
19367,13927
19368,1312
19369,4400
19370,12000
19371,6300
19372,8885
19373,3880
19374,7589
19375,1724
19376,7203
19377,8587
19378,4800
19379,2617
19380,9200
19381,7800
19382,2839
19383,5000
19384,2550
19385,6550
19386,2300
19387,292723
19388,5112
19389,12420
19390,9606
19391,9750
19392,4170
19393,9450
19394,11200
19395,4000
19396,5850
19397,7349
19398,16200
19399,4080
19400,6717
19401,6960
19402,4120
19403,35889
19404,4322
19405,8321
19406,2500
19407,26650
19408,11658
19409,8063
19410,7495
19411,5000
19412,6634
19413,7200
19414,4871
19415,10072
19416,8342
19417,6871
19418,8338
19419,7625
19420,11315
19421,7200
19422,7683
19423,7490
19424,3863
19425,4120
19426,9620
19427,88426
19428,10761
19429,7227
19430,6182
19431,20790
19432,5027
19433,4103
19434,68825
19435,9001
19436,6874
19437,8400
19438,4618
19439,10800
19440,6720
19441,10275
19442,6000
19443,22649
19444,6000
19445,5250
19446,27755
19447,8102
19448,92721
19449,12000
19450,38322
19451,8720
19452,20875
19453,9761
19454,24004
19455,20369
19456,9804
19457,2845
19458,9861
19459,948
19460,7480
19461,40164
19462,251341
19463,23507
19464,9500
19465,6960
19466,5400
19467,3760
19468,5800
19469,7290
19470,7424
19471,11340
19472,11652
19473,1219
19474,9786
19475,10609
19476,12048
19477,8712
19478,8400
19479,7089
19480,3600
19481,87120
19482,9262
19483,6000
19484,19798
19485,9961
19486,34500
19487,7506
19488,18000
19489,4800
19490,63162
19491,7912
19492,5960
19493,6922
19494,7700
19495,7200
19496,6710
19497,7560
19498,12402
19499,2550
19500,3880
19501,6625
19502,11250
19503,7110
19504,17240
19505,5672
19506,10016
19507,8558
19508,9799
19509,6324
19510,8400
19511,9211
19512,6000
19513,6000
19514,4229
19515,4700
19516,15000
19517,3360
19518,5415
19519,1547
19520,6250
19521,9680
19522,7510
19523,12566
19524,9606
19525,7806
19526,5400
19527,26895
19528,3838
19529,12081
19530,1870
19531,17398
19532,7617
19533,10720
19534,8286
19535,7500
19536,4000
19537,12970
19538,9144
19539,3570
19540,7620
19541,2191
19542,3174
19543,159865
19544,7650
19545,5508
19546,5664
19547,4680
19548,7420
19549,5164
19550,4000
19551,7151
19552,9500
19553,9500
19554,43560
19555,6080
19556,3200
19557,7437
19558,7200
19559,4084
19560,4340
19561,4500
19562,5800
19563,19672
19564,108900
19565,15037
19566,125452
19567,10890
19568,4000
19569,11259
19570,5097
19571,6998
19572,2445
19573,8123
19574,8160
19575,5000
19576,15535
19577,9547
19578,6250
19579,14861
19580,8556
19581,11200
19582,5413
19583,7000
19584,954
19585,1200
19586,4560
19587,6667
19588,1716
19589,13000
19590,5000
19591,4500
19592,8700
19593,18000
19594,218506
19595,7560
19596,7904
19597,8400
19598,5100
19599,5100
19600,18525
19601,8400
19602,4945
19603,13503
19604,3876
19605,5000
19606,7200
19607,10000
19608,231303
19609,4931
19610,1171
19611,9775
19612,4559
19613,19842
19614,35306
19615,23512
19616,6600
19617,35415
19618,6000
19619,24527
19620,5250
19621,18000
19622,6788
19623,1377
19624,11964
19625,3825
19626,8764
19627,4421
