,population
16313,1940
16314,1420
16315,1690
16316,1160
16317,2040
16318,1840
16319,1440
16320,1390
16321,1470
16322,1776
16323,1640
16324,2860
16325,1740
16326,1390
16327,2730
16328,1435
16329,1640
16330,2630
16331,1580
16332,1740
16333,1900
16334,3130
16335,3500
16336,2130
16337,950
16338,1720
16339,830
16340,660
16341,2590
16342,1600
16343,4390
16344,3560
16345,2860
16346,1640
16347,1500
16348,3990
16349,2610
16350,1470
16351,700
16352,3960
16353,900
16354,2010
16355,1940
16356,1510
16357,2020
16358,4430
16359,4010
16360,3070
16361,1460
16362,3260
16363,830
16364,2390
16365,1130
16366,1120
16367,1410
16368,1750
16369,1040
16370,1630
16371,1380
16372,3680
16373,1250
16374,2660
16375,620
16376,2600
16377,2150
16378,1470
16379,1380
16380,1680
16381,1000
16382,1630
16383,1790
16384,890
16385,1290
16386,2420
16387,3680
16388,3020
16389,4240
16390,3130
16391,900
16392,2880
16393,2390
16394,1450
16395,1070
16396,1740
16397,1210
16398,2100
16399,1060
16400,3280
16401,1660
16402,3070
16403,1150
16404,1710
16405,1180
16406,2130
16407,1050
16408,2520
16409,700
16410,2640
16411,2330
16412,2830
16413,3720
16414,1890
16415,2910
16416,1300
16417,2770
16418,2520
16419,1340
16420,1060
16421,2480
16422,2220
16423,3220
16424,1600
16425,640
16426,3610
16427,3420
16428,1840
16429,2790
16430,5860
16431,3450
16432,2350
16433,1250
16434,2000
16435,2260
16436,1510
16437,1800
16438,2420
16439,1750
16440,2660
16441,2640
16442,1460
16443,1570
16444,1010
16445,1200
16446,4040
16447,1820
16448,5810
16449,3010
16450,1910
16451,1640
16452,1480
16453,2520
16454,2840
16455,840
16456,1730
16457,3140
16458,1480
16459,1920
16460,770
16461,1010
16462,1460
16463,940
16464,2840
16465,1910
16466,2430
16467,1610
16468,2780
16469,1160
16470,1850
16471,2120
16472,2620
16473,2060
16474,1060
16475,1500
16476,2380
16477,3045
16478,1700
16479,1240
16480,1410
16481,880
16482,740
16483,2030
16484,2090
16485,920
16486,1180
16487,1260
16488,3690
16489,1700
16490,770
16491,2020
16492,2030
16493,2690
16494,1750
16495,3270
16496,2330
16497,1720
16498,2420
16499,710
16500,710
16501,1510
16502,1610
16503,1880
16504,1220
16505,2060
16506,1340
16507,1030
16508,2717
16509,1360
16510,1260
16511,2240
16512,2080
16513,2760
16514,3000
16515,3310
16516,1630
16517,900
16518,880
16519,1620
16520,1610
16521,1730
16522,1640
16523,1840
16524,4700
16525,4500
16526,1780
16527,3800
16528,2980
16529,2780
16530,560
16531,2060
16532,1140
16533,1890
16534,2090
16535,3460
16536,1320
16537,1240
16538,810
16539,1880
16540,2680
16541,2040
16542,2180
16543,1870
16544,2310
16545,1120
16546,1340
16547,1260
16548,1200
16549,2400
16550,940
16551,860
16552,2390
16553,3130
16554,3550
16555,1470
16556,910
16557,2630
16558,1780
16559,1430
16560,2730
16561,900
16562,1740
16563,2905
16564,2230
16565,1680
16566,1240
16567,3230
16568,2560
16569,2600
16570,1200
16571,1660
16572,1140
16573,3050
16574,800
16575,1700
16576,2630
16577,1960
16578,1180
16579,1960
16580,4250
16581,1950
16582,3600
16583,2060
16584,1640
16585,2730
16586,1530
16587,3060
16588,2860
16589,1030
16590,2460
16591,2500
16592,1830
16593,2820
16594,3750
16595,2070
16596,1780
16597,2200
16598,3240
16599,2880
16600,1570
16601,3180
16602,1310
16603,910
16604,1460
16605,3410
16606,2720
16607,2280
16608,670
16609,1480
16610,2330
16611,2170
16612,1760
16613,1240
16614,5210
16615,2800
16616,2060
16617,2360
16618,2370
16619,720
16620,950
16621,1980
16622,2540
16623,2760
16624,2950
16625,3640
16626,2150
16627,2760
16628,840
16629,2890
16630,2060
16631,1700
16632,3560
16633,1210
16634,1590
16635,2620
16636,3190
16637,1450
16638,1270
16639,2730
16640,1840
16641,1970
16642,3200
16643,1060
16644,1740
16645,810
16646,2460
16647,2100
16648,1530
16649,1670
16650,1175
16651,2130
16652,2470
16653,1700
16654,2600
16655,1460
16656,2010
16657,1320
16658,3150
16659,1960
16660,2050
16661,1800
16662,1210
16663,1830
16664,1880
16665,860
16666,2890
16667,1390
16668,3340
16669,2040
16670,3010
16671,2110
16672,2110
16673,2510
16674,2770
16675,1120
16676,1530
16677,1800
16678,1030
16679,1210
16680,1090
16681,1790
16682,1550
16683,2400
16684,2470
16685,1170
16686,1120
16687,1040
16688,2460
16689,3690
16690,1960
16691,1920
16692,1670
16693,1340
16694,2610
16695,1540
16696,1640
16697,2100
16698,1930
16699,1430
16700,2430
16701,2460
16702,2490
16703,880
16704,2110
16705,1850
16706,2060
16707,1360
16708,2000
16709,1810
16710,2230
16711,1820
16712,2740
16713,2710
16714,910
16715,1980
16716,1040
16717,2810
16718,2000
16719,1530
16720,5110
16721,3133
16722,2020
16723,750
16724,1980
16725,1200
16726,3580
16727,2010
16728,1730
16729,5960
16730,860
16731,1370
16732,1360
16733,2530
16734,1680
16735,1580
16736,3890
16737,1600
16738,1200
16739,1760
16740,1670
16741,4640
16742,1800
16743,1210
16744,1280
16745,1650
16746,1590
16747,1900
16748,1500
16749,2689
16750,3250
16751,960
16752,1650
16753,1690
16754,2790
16755,2310
16756,1790
16757,1230
16758,1620
16759,2440
16760,2100
16761,3040
16762,2490
16763,2690
16764,2190
16765,1490
16766,2530
16767,2060
16768,1970
16769,1400
16770,3680
16771,3000
16772,1440
16773,7730
16774,1170
16775,1770
16776,1860
16777,770
16778,3820
16779,3190
16780,1320
16781,1730
16782,1010
16783,1140
16784,860
16785,1540
16786,2160
16787,1450
16788,1830
16789,1630
16790,2500
16791,1470
16792,2380
16793,2170
16794,2120
16795,1530
16796,2710
16797,2860
16798,2800
16799,1120
16800,1730
16801,1010
16802,2350
16803,2860
16804,4285
16805,4060
16806,1310
16807,2320
16808,2210
16809,2090
16810,2240
16811,1180
16812,1560
16813,1970
16814,840
16815,840
16816,1830
16817,4475
16818,1800
16819,1250
16820,2440
16821,2910
16822,3060
16823,2230
16824,1270
16825,4300
16826,1580
16827,2570
16828,860
16829,820
16830,2090
16831,3560
16832,1860
16833,900
16834,1160
16835,3100
16836,2300
16837,3110
16838,1130
16839,2920
16840,1230
16841,2190
16842,850
16843,1500
16844,4620
16845,3150
16846,1300
16847,3160
16848,2070
16849,1790
16850,1650
16851,2070
16852,1580
16853,2170
16854,2220
16855,1440
16856,720
16857,1120
16858,1970
16859,1420
16860,2250
16861,2630
16862,4740
16863,1280
16864,1260
16865,1930
16866,1048
16867,1640
16868,2380
16869,2530
16870,2700
16871,2330
16872,2160
16873,1470
16874,2280
16875,1280
16876,850
16877,4610
16878,2690
16879,2440
16880,1930
16881,800
16882,2430
16883,1990
16884,2550
16885,1370
16886,2020
16887,1560
16888,5610
16889,3560
16890,2120
16891,2920
16892,1340
16893,1230
16894,2840
16895,2080
16896,2070
16897,4010
16898,2190
16899,1730
16900,1250
16901,1300
16902,2080
16903,2180
16904,1630
16905,1840
16906,1370
16907,950
16908,1690
16909,1780
16910,2840
16911,2000
16912,1570
16913,2370
16914,1610
16915,1300
16916,2620
16917,3060
16918,2780
16919,4270
16920,1310
16921,1100
16922,1480
16923,1270
16924,1270
16925,890
16926,1480
16927,3240
16928,4280
16929,3210
16930,1870
16931,3990
16932,1160
16933,2940
16934,1850
16935,1060
16936,1100
16937,1190
16938,1030
16939,1140
16940,2260
16941,1140
16942,1860
16943,4080
16944,3280
16945,2870
16946,2300
16947,2230
16948,1920
16949,700
16950,2740
16951,3440
16952,650
16953,1500
16954,2490
16955,1330
16956,3190
16957,1590
16958,830
16959,1810
16960,2910
16961,2180
16962,1090
16963,2160
16964,2110
16965,2180
16966,2100
16967,1410
16968,1020
16969,5090
16970,2090
16971,1350
16972,2650
16973,3520
16974,2040
16975,2340
16976,1770
16977,1100
16978,1490
16979,1460
16980,1350
16981,1030
16982,1820
16983,1170
16984,1450
16985,2200
16986,1610
16987,2690
16988,1850
16989,2250
16990,1580
16991,2030
16992,1890
16993,2140
16994,1770
16995,3320
16996,1640
16997,1820
16998,1410
16999,1240
17000,1780
17001,4240
17002,3570
17003,1900
17004,1010
17005,2870
17006,1620
17007,1480
17008,2650
17009,1410
17010,1360
17011,2930
17012,3500
17013,3160
17014,1710
17015,2180
17016,2870
17017,1500
17018,2120
17019,1590
17020,1830
17021,1210
17022,1590
17023,1050
17024,1550
17025,2070
17026,1740
17027,1700
17028,1200
17029,1710
17030,1840
17031,1900
17032,2300
17033,970
17034,1270
17035,3130
17036,4230
17037,1480
17038,3310
17039,1590
17040,1690
17041,1690
17042,1500
17043,2320
17044,3300
17045,1445
17046,1890
17047,1760
17048,1050
17049,1980
17050,2120
17051,760
17052,1300
17053,1160
17054,2340
17055,2710
17056,1440
17057,1980
17058,1680
17059,1390
17060,3100
17061,1680
17062,2710
17063,840
17064,2090
17065,1120
17066,1210
17067,1210
17068,1940
17069,1930
17070,1270
17071,1680
17072,2090
17073,1000
17074,1350
17075,3280
17076,2390
17077,1860
17078,1380
17079,3070
17080,2190
17081,1990
17082,930
17083,2070
17084,2170
17085,1910
17086,2100
17087,3560
17088,2290
17089,2130
17090,2160
17091,860
17092,2880
17093,2100
17094,2360
17095,3680
17096,1560
17097,1680
17098,1380
17099,2610
17100,870
17101,1210
17102,1150
17103,3110
17104,2550
17105,2430
17106,1460
17107,1330
17108,2040
17109,2375
17110,2480
17111,1580
17112,2740
17113,1920
17114,2200
17115,910
17116,1860
17117,1510
17118,3920
17119,1330
17120,1964
17121,1520
17122,3720
17123,770
17124,3210
17125,1070
17126,1430
17127,1670
17128,710
17129,1920
17130,750
17131,2210
17132,1660
17133,1910
17134,1910
17135,780
17136,1650
17137,3230
17138,810
17139,2750
17140,1650
17141,1960
17142,2790
17143,2230
17144,1280
17145,1240
17146,1860
17147,2410
17148,1960
17149,1710
17150,3480
17151,3480
17152,2960
17153,2670
17154,700
17155,2830
17156,1120
17157,1310
17158,1710
17159,2200
17160,3310
17161,2280
17162,1640
17163,750
17164,3520
17165,2720
17166,1660
17167,2560
17168,1080
17169,2050
17170,2670
17171,1730
17172,990
17173,3560
17174,700
17175,1880
17176,1870
17177,2500
17178,2570
17179,2940
17180,3930
17181,2150
17182,1330
17183,3220
17184,2710
17185,1630
17186,1680
17187,1930
17188,2140
17189,4070
17190,1350
17191,4270
17192,1320
17193,2100
17194,710
17195,2350
17196,1180
17197,1250
17198,1490
17199,1000
17200,4050
17201,2300
17202,1330
17203,3200
17204,2590
17205,2590
17206,2030
17207,2700
17208,1670
17209,3090
17210,2650
17211,1440
17212,2820
17213,1690
17214,1420
17215,1790
17216,1320
17217,1509
17218,1610
17219,1550
17220,1160
17221,2500
17222,1540
17223,1910
17224,2340
17225,2060
17226,1960
17227,1150
17228,2330
17229,2210
17230,3260
17231,1900
17232,1610
17233,1340
17234,3170
17235,4440
17236,1370
17237,1420
17238,1030
17239,1820
17240,2650
17241,910
17242,1680
17243,1550
17244,2780
17245,4070
17246,3240
17247,3650
17248,2180
17249,2480
17250,3180
17251,3630
17252,3160
17253,1370
17254,1070
17255,2180
17256,2420
17257,3290
17258,1430
17259,1890
17260,1760
17261,2230
17262,1630
17263,2350
17264,1550
17265,3550
17266,2720
17267,1740
17268,1840
17269,2010
17270,1670
17271,1820
17272,720
17273,2370
17274,2120
17275,1290
17276,1800
17277,1230
17278,1380
17279,740
17280,1720
17281,1720
17282,2100
17283,1210
17284,2210
17285,2470
17286,2760
17287,2540
17288,5150
17289,3420
17290,2270
17291,2270
17292,1470
17293,1280
17294,2830
17295,1970
17296,1390
17297,1020
17298,2250
17299,800
17300,1560
17301,2100
17302,990
17303,1060
17304,1270
17305,2740
17306,2470
17307,1970
17308,2070
17309,1010
17310,2220
17311,1090
17312,4310
17313,1490
17314,700
17315,1450
17316,2120
17317,1670
17318,1810
17319,710
17320,2540
17321,1420
17322,2440
17323,2570
17324,3090
17325,2050
17326,920
17327,2320
17328,3450
17329,1660
17330,1130
17331,2550
17332,2420
17333,1470
17334,2030
17335,2310
17336,3370
17337,1900
17338,1940
17339,2420
17340,1010
17341,2710
17342,1340
17343,1310
17344,2650
17345,1890
17346,2580
17347,3500
17348,1040
17349,1930
17350,2190
17351,1530
17352,1480
17353,3620
17354,3370
17355,2100
17356,3370
17357,2240
17358,1650
17359,2630
17360,2330
17361,1970
17362,2820
17363,590
17364,2060
17365,1890
17366,2810
17367,1470
17368,2190
17369,1440
17370,2480
17371,2780
17372,2180
17373,3340
17374,2560
17375,1600
17376,2230
17377,900
17378,1010
17379,1580
17380,1890
17381,2160
17382,2160
17383,1410
17384,1430
17385,2380
17386,2206
17387,1030
17388,1070
17389,2320
17390,1270
17391,2570
17392,920
17393,1790
17394,480
17395,2483
17396,2140
17397,1900
17398,1650
17399,1510
17400,2910
17401,4960
17402,2710
17403,1810
17404,940
17405,1600
17406,2640
17407,3890
17408,1630
17409,830
17410,1800
17411,2060
17412,4040
17413,1910
17414,2800
17415,1320
17416,1220
17417,3100
17418,550
17419,1080
17420,880
17421,720
17422,2030
17423,2040
17424,1570
17425,1500
17426,3180
17427,1260
17428,1390
17429,2850
17430,2070
17431,2650
17432,1220
17433,1630
17434,1785
17435,1260
17436,1380
17437,2330
17438,840
17439,1730
17440,2230
17441,1790
17442,2280
17443,2430
17444,3730
17445,2230
17446,770
17447,1814
17448,1920
17449,1860
17450,2750
17451,1930
17452,1950
17453,2470
17454,1630
17455,2110
17456,1490
17457,1740
17458,1900
17459,4510
17460,1090
17461,1720
17462,1400
17463,2090
17464,1580
17465,2620
17466,1500
17467,2030
17468,1020
17469,1540
17470,3910
17471,3920
17472,3180
17473,2330
17474,2600
17475,1950
17476,3250
17477,1130
17478,2620
17479,1120
17480,1800
17481,2180
17482,1960
17483,1960
17484,1150
17485,2800
17486,1310
17487,2340
17488,1430
17489,2340
17490,1290
17491,760
17492,2780
17493,2090
17494,3060
17495,1110
17496,1790
17497,1830
17498,2850
17499,1420
17500,790
17501,2300
17502,2440
17503,1310
17504,1380
17505,2790
17506,1360
17507,2510
17508,4560
17509,780
17510,1410
17511,2530
17512,1270
17513,3180
17514,1450
17515,2040
17516,2650
17517,1240
17518,820
17519,1890
17520,1270
17521,3350
17522,1550
17523,920
17524,950
17525,2040
17526,1870
17527,1720
17528,1020
17529,2690
17530,3090
17531,1070
17532,2050
17533,1660
17534,2810
17535,2460
17536,1230
17537,2360
17538,1730
17539,2770
17540,1770
17541,3030
17542,2380
17543,1780
17544,1540
17545,1580
17546,3200
17547,2220
17548,2240
17549,1640
17550,1170
17551,3160
17552,2100
17553,2600
17554,1630
17555,2850
17556,2560
17557,980
17558,5480
17559,2160
17560,3030
17561,3560
17562,760
17563,2260
17564,1560
17565,2270
17566,3480
17567,1900
17568,2350
17569,2390
17570,3730
17571,1780
17572,1630
17573,1130
17574,2140
17575,3220
17576,800
17577,1800
17578,809
17579,1820
17580,580
17581,580
17582,2900
17583,1140
17584,1060
17585,2320
17586,3450
17587,1760
17588,3370
17589,1940
17590,2520
17591,1360
17592,800
17593,3010
17594,2340
17595,1780
17596,4200
17597,1720
17598,830
17599,1090
17600,5040
17601,3500
17602,1080
17603,1080
17604,1080
17605,870
17606,2830
17607,1880
17608,3600
17609,2340
17610,2040
17611,1310
17612,1470
17613,1370
17614,1080
17615,1990
17616,1310
17617,1640
17618,1770
17619,2050
17620,1170
17621,1340
17622,2240
17623,880
17624,2170
17625,1260
17626,1880
17627,1620
17628,1610
17629,3330
17630,1370
17631,690
17632,3170
17633,1990
17634,1080
17635,1870
17636,1670
17637,2800
17638,3460
17639,1930
17640,2370
17641,1180
17642,1320
17643,1350
17644,1068
17645,1580
17646,1690
17647,5120
17648,3960
17649,2420
17650,1910
17651,1440
17652,2320
17653,1670
17654,1390
17655,2620
17656,3040
17657,2990
17658,1740
17659,2360
17660,2240
17661,1610
17662,700
17663,2730
17664,1780
17665,3070
17666,2060
17667,1360
17668,1430
17669,1840
17670,2000
17671,1820
17672,2330
17673,1070
17674,930
17675,1040
17676,1960
17677,2970
17678,2200
17679,3810
17680,830
17681,3920
17682,2870
17683,2560
17684,1350
17685,1240
17686,3210
17687,1690
17688,2550
17689,3240
17690,3560
17691,2160
17692,3060
17693,1690
17694,1520
17695,2040
17696,2360
17697,1360
17698,2000
17699,1650
17700,2500
17701,1140
17702,2140
17703,2870
17704,830
17705,1960
17706,1130
17707,3630
17708,1764
17709,2770
17710,2650
17711,2500
17712,2710
17713,2490
17714,1500
17715,1160
17716,1880
17717,1340
17718,1960
17719,2030
17720,2200
17721,2540
17722,1520
17723,2360
17724,1340
17725,1400
17726,3030
17727,3200
17728,1580
17729,2120
17730,1640
17731,1890
17732,1710
17733,1140
17734,2720
17735,1650
17736,1790
17737,1680
17738,2200
17739,830
17740,770
17741,3280
17742,2080
17743,2790
17744,4150
17745,1780
17746,1460
17747,1410
17748,2170
17749,690
17750,3000
17751,870
17752,3170
17753,1540
17754,1270
17755,2190
17756,4410
17757,2790
17758,1510
17759,1800
17760,2410
17761,2250
17762,950
17763,2860
17764,2860
17765,1560
17766,1940
17767,3580
17768,2040
17769,1700
17770,3700
17771,1050
17772,1690
17773,1120
17774,1490
17775,2220
17776,2160
17777,870
17778,1900
17779,3370
17780,3370
17781,880
17782,940
17783,1340
17784,1440
17785,1750
17786,3990
17787,2860
17788,1940
17789,1400
17790,1770
17791,1710
17792,2810
17793,1580
17794,1580
17795,1440
17796,2420
17797,1930
17798,1190
17799,2240
17800,2550
17801,920
17802,1520
17803,1460
17804,1900
17805,1430
17806,2500
17807,720
17808,1140
17809,3530
17810,1220
17811,1320
17812,2170
17813,2020
17814,1990
17815,2660
17816,2360
17817,2740
17818,1360
17819,1230
17820,1260
17821,1040
17822,2700
17823,1800
17824,1590
17825,1360
17826,1370
17827,3320
17828,2980
17829,1350
17830,1160
17831,1480
17832,1640
17833,2680
17834,2440
17835,2920
17836,1780
17837,2170
17838,5550
17839,2060
17840,1050
17841,790
17842,1010
17843,1040
17844,3130
17845,900
17846,1470
17847,1080
17848,2440
17849,2520
17850,1760
17851,1820
17852,1820
17853,3040
17854,3490
17855,2440
17856,2280
17857,1980
17858,2360
17859,3890
17860,2300
17861,910
17862,1140
17863,2390
17864,1150
17865,2330
17866,2420
17867,960
17868,1010
17869,2370
17870,2880
17871,2400
17872,3670
17873,1140
17874,1410
17875,1530
17876,1720
17877,1620
17878,1570
17879,1990
17880,930
17881,1550
17882,1650
17883,800
17884,930
17885,2550
17886,720
17887,620
17888,2360
17889,1760
17890,2100
17891,2480
17892,1040
17893,1656
17894,2090
17895,2520
17896,700
17897,4030
17898,760
17899,6500
17900,1840
17901,1090
17902,2980
17903,1900
17904,2790
17905,1280
17906,1510
17907,920
17908,700
17909,1980
17910,1440
17911,2740
17912,1400
17913,2270
17914,1310
17915,1680
17916,2260
17917,1350
17918,1820
17919,3380
17920,2140
17921,2430
17922,940
17923,2070
17924,1510
17925,2550
17926,700
17927,1150
17928,2340
17929,1510
17930,2070
17931,1150
17932,2190
17933,1980
17934,960
17935,2180
17936,2560
17937,2270
17938,3550
17939,1330
17940,2110
17941,3470
17942,1550
17943,570
17944,2030
17945,1500
17946,920
17947,1470
17948,1150
17949,4180
17950,1690
17951,2150
17952,2330
17953,2680
17954,1740
17955,1320
17956,3150
17957,2480
17958,3330
17959,1010
17960,4920
17961,1570
17962,3580
17963,2220
17964,1010
17965,1440
17966,1230
17967,1710
17968,2390
17969,2840
17970,2300
17971,2270
17972,2290
17973,1330
17974,1200
17975,2160
17976,1120
17977,2090
17978,1470
17979,2270
17980,4100
17981,1440
17982,1200
17983,1720
17984,930
17985,2400
17986,1960
17987,1890
17988,1590
17989,2590
17990,860
17991,1270
17992,1130
17993,1860
17994,1802
17995,4480
17996,1310
17997,2320
17998,1130
17999,2180
18000,1830
18001,2340
18002,2830
18003,1610
18004,2410
18005,2660
18006,1030
18007,1390
18008,1580
18009,2330
18010,1540
18011,1570
18012,2940
18013,1240
18014,1410
18015,2190
18016,3040
18017,1860
18018,1690
18019,1900
18020,1600
18021,2530
18022,1860
18023,2390
18024,3100
18025,2650
18026,1520
18027,1510
18028,1960
18029,2270
18030,910
18031,2100
18032,1000
18033,2760
18034,2840
18035,1860
18036,1920
18037,840
18038,2390
18039,2100
18040,2430
18041,1880
18042,1350
18043,2160
18044,1430
18045,2840
18046,2510
18047,1690
18048,1930
18049,720
18050,2990
18051,2300
18052,460
18053,1240
18054,1900
18055,2120
18056,2440
18057,3300
18058,1180
18059,520
18060,2070
18061,2250
18062,2050
18063,1310
18064,1250
18065,2130
18066,2250
18067,1880
18068,1520
18069,4010
18070,1660
18071,3400
18072,2320
18073,3740
18074,1810
18075,3170
18076,1680
18077,930
18078,2390
18079,2680
18080,1790
18081,1680
18082,1570
18083,2230
18084,1260
18085,1790
18086,2440
18087,2410
18088,1780
18089,1900
18090,960
18091,1640
18092,850
18093,2150
18094,2780
18095,1030
18096,1930
18097,2080
18098,3520
18099,890
18100,1640
18101,4860
18102,1040
18103,2820
18104,1320
18105,2590
18106,1540
18107,960
18108,1190
18109,2770
18110,1060
18111,4010
18112,1140
18113,1910
18114,2340
18115,1170
18116,1290
18117,1810
18118,1820
18119,2220
18120,3830
18121,2920
18122,2630
18123,1320
18124,1400
18125,1600
18126,1490
18127,2170
18128,1280
18129,1620
18130,2630
18131,1240
18132,1300
18133,2430
18134,1890
18135,1890
18136,2440
18137,1780
18138,2830
18139,2490
18140,1560
18141,1980
18142,2070
18143,1490
18144,3090
18145,1580
18146,5190
18147,2692
18148,1740
18149,1940
18150,2150
18151,1320
18152,3360
18153,1850
18154,2880
18155,2420
18156,2020
18157,2280
18158,3010
18159,2550
18160,1540
18161,2280
18162,2450
18163,2950
18164,690
18165,800
18166,1470
18167,1840
18168,1170
18169,2344
18170,1230
18171,1150
18172,1140
18173,1660
18174,1080
18175,1720
18176,590
18177,1290
18178,1480
18179,2600
18180,2040
18181,970
18182,2620
18183,4560
18184,1750
18185,3620
18186,1660
18187,1360
18188,2044
18189,2370
18190,1170
18191,1660
18192,2020
18193,2530
18194,870
18195,3670
18196,3180
18197,1870
18198,1940
18199,4220
18200,4820
18201,2400
18202,2930
18203,800
18204,2200
18205,2400
18206,5570
18207,1980
18208,3530
18209,3430
18210,1720
18211,1930
18212,2140
18213,1110
18214,1970
18215,1630
18216,2520
18217,2270
18218,1212
18219,1890
18220,1370
18221,1770
18222,1710
18223,1190
18224,1690
18225,1680
18226,4340
18227,2040
18228,1110
18229,2040
18230,1920
18231,1330
18232,1630
18233,1520
18234,1520
18235,1340
18236,2500
18237,1460
18238,3140
18239,2150
18240,3140
18241,2310
18242,710
18243,1460
18244,730
18245,1440
18246,1130
18247,1810
18248,2710
18249,2740
18250,1690
18251,1470
18252,2830
18253,1410
18254,2170
18255,1340
18256,2480
18257,1990
18258,2240
18259,2990
18260,2120
18261,2920
18262,1700
18263,1620
18264,760
18265,1230
18266,4960
18267,2030
18268,1830
18269,970
18270,1000
18271,750
18272,2620
18273,2220
18274,3000
18275,1060
18276,1980
18277,1600
18278,2000
18279,1310
18280,1120
18281,3320
18282,2370
18283,830
18284,940
18285,2250
18286,2020
18287,5240
18288,4083
18289,1450
18290,1170
18291,3555
18292,1610
18293,960
18294,1680
18295,1380
18296,1040
18297,1380
18298,1850
18299,1740
18300,1920
18301,2010
18302,8020
18303,1860
18304,4390
18305,2380
18306,2880
18307,2820
18308,750
18309,1750
18310,1540
18311,1140
18312,1560
18313,2960
18314,2140
18315,1600
18316,2080
18317,1560
18318,2880
18319,2510
18320,960
18321,1120
18322,3310
18323,1080
18324,2860
18325,1490
18326,1210
18327,2240
18328,4575
18329,1600
18330,2090
18331,2260
18332,1200
18333,2480
18334,2240
18335,1550
18336,2130
18337,2870
18338,1160
18339,2430
18340,900
18341,2830
18342,1620
18343,2510
18344,1790
18345,1640
18346,2240
18347,1870
18348,1500
18349,1490
18350,2230
18351,1710
18352,1620
18353,2250
18354,1700
18355,1502
18356,1900
18357,3320
18358,1980
18359,1670
18360,2235
18361,1070
18362,1800
18363,2980
18364,1670
18365,2620
18366,5470
18367,3080
18368,940
18369,1870
18370,2070
18371,950
18372,1290
18373,2570
18374,1600
18375,2550
18376,1010
18377,1720
18378,2200
18379,384
18380,1400
18381,1830
18382,3110
18383,1600
18384,3600
18385,1390
18386,2092
18387,1200
18388,1090
18389,2140
18390,2010
18391,1500
18392,3500
18393,2660
18394,1440
18395,2780
18396,1580
18397,1250
18398,970
18399,1100
18400,3240
18401,1290
18402,3810
18403,1500
18404,2660
18405,2400
18406,1860
18407,1450
18408,2260
18409,5540
18410,1300
18411,1610
18412,3820
18413,1820
18414,5820
18415,2470
18416,3040
18417,1120
18418,1880
18419,1070
18420,1560
18421,870
18422,1000
18423,2520
18424,1700
18425,2150
18426,1590
18427,4670
18428,1800
18429,1670
18430,1010
18431,2550
18432,3700
18433,1350
18434,1660
18435,1390
18436,1720
18437,2980
18438,2190
18439,1230
18440,1000
18441,2500
18442,2240
18443,2820
18444,1400
18445,1470
18446,1820
18447,2060
18448,1670
18449,1540
18450,1210
18451,3430
18452,2550
18453,1060
18454,3670
18455,4420
18456,1550
18457,1190
18458,1300
18459,2430
18460,4290
18461,3500
18462,1680
18463,1250
18464,1020
18465,1510
18466,910
18467,1320
18468,900
18469,890
18470,1240
18471,2960
18472,1020
18473,2590
18474,1100
18475,1300
18476,1200
18477,7710
18478,1390
18479,1430
18480,1250
18481,840
18482,5020
18483,2060
18484,2000
18485,1530
18486,700
18487,950
18488,1380
18489,1830
18490,1790
18491,1340
18492,1520
18493,1370
18494,1470
18495,2500
18496,1060
18497,1210
18498,920
18499,1340
18500,960
18501,1630
18502,1840
18503,3085
18504,920
18505,2260
18506,1730
18507,1610
18508,550
18509,2400
18510,1960
18511,3190
18512,3160
18513,1550
18514,1930
18515,1170
18516,2520
18517,1220
18518,960
18519,4110
18520,3310
18521,2220
18522,2250
18523,1510
18524,1350
18525,2420
18526,2950
18527,1260
18528,1700
18529,3320
18530,1470
18531,2500
18532,2641
18533,2260
18534,1160
18535,3680
18536,1615
18537,1250
18538,1230
18539,2510
18540,1540
18541,1860
18542,2700
18543,3290
18544,2700
18545,1570
18546,1950
18547,1380
18548,2410
18549,1200
18550,1770
18551,1540
18552,2860
18553,1740
18554,2830
18555,4280
18556,3890
18557,2340
18558,1410
18559,1350
18560,1100
18561,2070
18562,2360
18563,2760
18564,1220
18565,1220
18566,1220
18567,3020
18568,3470
18569,2380
18570,2260
18571,720
18572,1730
18573,2660
18574,1030
18575,2890
18576,890
18577,1410
18578,810
18579,1370
18580,2260
18581,1430
18582,2510
18583,1760
18584,1430
18585,1510
18586,1320
18587,1180
18588,1560
18589,2470
18590,2190
18591,1610
18592,2700
18593,1530
18594,7320
18595,920
18596,2990
18597,720
18598,1750
18599,2410
18600,1240
18601,1010
18602,2770
18603,2800
18604,1400
18605,1020
18606,2860
18607,4270
18608,2270
18609,2560
18610,900
18611,2010
18612,1690
18613,2310
18614,1520
18615,1220
18616,2170
18617,2790
18618,1760
18619,2100
18620,1430
18621,2450
18622,1820
18623,1850
18624,1870
18625,2580
18626,3680
18627,1750
18628,3890
18629,1000
18630,2210
18631,2850
18632,2460
18633,2630
18634,1750
18635,1100
18636,2620
18637,1200
18638,1920
18639,1690
18640,1680
18641,3440
18642,2190
18643,3270
18644,1280
18645,1310
18646,1660
18647,2700
18648,1940
18649,1520
18650,1620
18651,2090
18652,1070
18653,2000
18654,1020
18655,2400
18656,2480
18657,1310
18658,2420
18659,1890
18660,1860
18661,2500
18662,1970
18663,1660
18664,1850
18665,1970
18666,1890
18667,1310
18668,1870
18669,1520
18670,3070
18671,1400
18672,1960
18673,2680
18674,2030
18675,2320
18676,1760
18677,1870
